species,action,action_code,emotion,valid_frames,total_frames,json_path
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,108,108,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-005843.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,85,85,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074133.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073938.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-061228.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-068285.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,84,84,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-039340.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-058122.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064766.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044179.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074923.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-019747.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-036279.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064250.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-066932.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060664.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,111,111,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-070825.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,58,58,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-016295.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,111,111,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-051524.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,112,112,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020740.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,97,97,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-065817.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,142,142,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-013694.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,119,119,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044028.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,90,90,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-025216.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073709.json
CAT,꼬리를 흔드는 동작,TAILING,공포/공격성,90,90,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060063.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064460.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041412.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-087550.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,92,92,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041391.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074915.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,123,123,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071292.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,138,138,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-036052.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-072324.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064090.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-068263.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041934.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,82,82,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060624.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,98,98,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029471.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,99,99,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-006052.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074396.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-058620.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,146,146,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-017971.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,90,90,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020706.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,105,105,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-059841.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,93,93,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-011351.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,102,102,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-080401.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,90,90,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-072366.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,75,75,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020340.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,69,69,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-026186.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064970.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,108,108,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-026056.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,92,92,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-037057.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064592.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071491.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-063886.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-034812.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,107,107,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-004633.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074650.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-007620.json
CAT,꼬리를 흔드는 동작,TAILING,공포/공격성,105,105,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029454.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,77,77,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-014613.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,89,89,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-066050.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,91,91,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044696.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,117,117,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-070712.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,109,109,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-032688.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-073687.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042111.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-043208.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,92,92,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020651.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,114,114,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-026883.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,88,88,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020846.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,78,78,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074898.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-059921.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,97,97,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029809.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,105,105,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044663.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041093.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-043157.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,91,91,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041730.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-050762.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-061570.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,139,139,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-005788.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,102,102,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-032330.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,85,85,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-039366.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,91,91,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-017574.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,87,87,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-028834.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074143.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-039057.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,106,106,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-081768.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,81,81,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-042099.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-050675.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,149,149,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-065713.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,120,120,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-032842.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,119,119,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-025434.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-039290.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,86,86,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-015300.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,75,75,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-050765.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,87,87,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041425.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,105,105,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-049057.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,128,128,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-026112.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,103,103,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-051735.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,111,111,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-029588.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,94,94,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-075590.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-072689.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-011196.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,89,89,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-031788.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,123,123,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-008480.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,100,100,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-020944.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071104.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,124,124,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044689.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-035129.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-063642.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,117,117,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-005538.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,83,83,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-058312.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,122,122,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-059533.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,94,94,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-060627.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,107,107,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041212.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,111,111,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-032398.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,2,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/20201202_cat-tailing-003499.mp4.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-074929.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,77,77,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064940.json
CAT,꼬리를 흔드는 동작,TAILING,불안/슬픔,87,87,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-057179.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,93,93,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-044698.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-064642.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,80,80,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-071240.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,16,141,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/20201202_cat-tailing-004262.mp4.json
CAT,꼬리를 흔드는 동작,TAILING,행복/즐거움,108,108,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-027503.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,93,93,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-031038.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-041956.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,94,94,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-080449.json
CAT,꼬리를 흔드는 동작,TAILING,화남/불쾌,101,101,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-010213.json
CAT,꼬리를 흔드는 동작,TAILING,편안/안정,79,79,/home/hajun/dev_ws/pet-care-robot/data/Training/CAT/labels/TAILING/cat-tailing-058891.json
